model,video_path,second,score_raw,score_smoothed,face_detected,num_faces,bbox_area,face_crop_size
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,22,0.5029584765434265,0.5029463291168212,1,1,57652,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,23,0.5029429793357849,0.5029459118843078,1,1,60270,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,24,0.5029463768005371,0.5029467384020487,1,1,59072,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,25,0.502955973148346,0.5029478828112285,1,1,58140,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,26,0.5029428005218506,0.5029481569925944,1,1,57246,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,27,0.5029420256614685,0.5029484550158183,1,1,58581,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,28,0.5029675364494324,0.5029490033785502,1,1,73738,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,29,0.5029661655426025,0.5029510100682576,1,1,72225,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,30,0.5029274225234985,0.5029499292373657,1,1,74002,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,31,0.5029715895652771,0.502950926621755,1,1,72152,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,32,0.502964973449707,0.5029525399208069,1,1,69300,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,33,0.5029715299606323,0.5029537121454875,1,1,71136,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,34,0.5029738545417786,0.5029557545979818,1,1,73872,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,35,0.5029717087745667,0.5029577493667603,1,1,78255,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,36,0.5029675364494324,0.5029580632845561,1,1,75306,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,37,0.5029720067977905,0.5029589653015136,1,1,72094,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,38,0.5029754042625427,0.5029611269632975,1,1,67452,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,39,0.5029710531234741,0.5029627720514933,1,1,75306,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,40,0.5029732584953308,0.502963924407959,1,1,74844,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,41,0.502956211566925,0.5029648184776306,1,1,72576,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,42,0.5029223561286926,0.5029635071754456,0,1,21632,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,43,0.5029415488243103,0.5029617746671041,0,1,19926,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,44,0.5029364228248596,0.5029597918192545,0,1,20862,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,45,0.5029443502426147,0.5029609203338623,0,1,20740,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,46,0.5029368996620178,0.502958607673645,0,1,21336,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,47,0.502934992313385,0.5029566089312235,0,1,19080,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,48,0.5029361248016357,0.5029542485872904,0,1,19360,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,49,0.502941906452179,0.5029521187146505,0,1,20400,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,50,0.5029306411743164,0.5029493808746338,0,1,19926,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,51,0.5029339790344238,0.5029471437136332,0,1,18792,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,52,0.5029358267784119,0.5029447317123413,0,1,23270,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,53,0.5029377937316895,0.5029422243436178,0,1,21590,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,54,0.5029248595237732,0.5029391447703043,1,1,44322,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,55,0.5029519200325012,0.5029377222061158,1,1,49128,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,56,0.5029484629631042,0.5029372056325276,1,1,46814,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,57,0.5029441714286804,0.5029386599858602,1,1,47060,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,58,0.5029522180557251,0.5029393712679545,1,1,46552,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,59,0.5029515624046326,0.5029403805732727,1,1,47872,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,60,0.5029348731040955,0.5029397487640381,1,1,51336,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,61,0.5029301047325134,0.5029392957687377,1,1,47730,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,62,0.5029354095458984,0.5029393235842387,1,1,50690,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,63,0.502956211566925,0.5029406627019246,1,1,50274,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,64,0.5029338598251343,0.5029401262601216,1,1,50160,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,65,0.5029513239860535,0.5029415051142375,1,1,52800,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,66,0.5029474496841431,0.5029424031575521,1,1,44800,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,67,0.5029489398002625,0.5029432773590088,1,1,48470,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,68,0.502944827079773,0.502943746248881,1,1,41520,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,69,0.5029333829879761,0.5029443144798279,1,1,48384,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,70,0.5028497576713562,0.5029375036557515,1,1,37800,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,71,0.5028555989265442,0.5029313127199809,1,1,39098,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,72,0.5028805136680603,0.5029270688692729,1,1,39072,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,73,0.5028626322746277,0.5029210964838664,1,1,41595,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,74,0.5028719305992126,0.5029157876968384,1,1,37791,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,75,0.5028773546218872,0.5029119531313578,1,1,37668,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,76,0.5028823614120483,0.5029087702433268,1,1,38106,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,77,0.5028911232948303,0.5029058178265889,1,1,39330,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,78,0.5028716921806335,0.5029001832008362,1,1,39790,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,79,0.5028656125068665,0.5028956333796183,1,1,40368,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,80,0.5028761029243469,0.5028906186421712,1,1,37856,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,81,0.5028772950172424,0.5028859416643778,1,1,39672,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,82,0.5028793811798096,0.5028813044230144,1,1,40480,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,83,0.5028343200683594,0.50287393728892,1,1,38420,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,84,0.5028395652770996,0.5028676827748616,1,1,39546,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,85,0.502943217754364,0.5028739134470622,0,1,21875,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,86,0.5029456615447998,0.5028799176216125,0,1,19592,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,87,0.5029345750808716,0.5028835217158,0,1,19032,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,88,0.5029739141464233,0.502890940507253,0,1,17908,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,89,0.5029506087303162,0.5028961857159933,0,1,19096,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,90,0.5029624700546265,0.5029018600781758,0,1,20790,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,91,0.5029309988021851,0.5029051025708516,0,1,17784,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,92,0.5029668807983398,0.5029101530710857,0,1,19032,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,93,0.5029595494270325,0.5029160102208455,0,1,18876,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,94,0.5029458403587341,0.5029213587443034,0,1,17284,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,95,0.502953052520752,0.5029264887173971,0,1,18392,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,96,0.5029539465904236,0.5029315988222758,0,1,18369,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,97,0.502959132194519,0.5029369155565898,0,1,19750,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,98,0.5029495358467102,0.5029445966084798,0,1,18683,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,99,0.5029683113098145,0.5029531796773274,0,1,18054,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,100,0.5029630661010742,0.5029545029004415,0,1,21840,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,101,0.5029739737510681,0.5029563903808594,0,1,22446,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,102,0.5029566287994385,0.5029578606287638,0,1,19723,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,103,0.5029557347297668,0.5029566486676534,0,1,19096,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,104,0.5029543042182922,0.5029568950335185,0,1,19844,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,105,0.5029581785202026,0.5029566089312235,0,1,19886,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,106,0.5029418468475342,0.5029573321342469,0,1,18150,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,107,0.5029556751251221,0.5029565850893657,0,1,17168,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,108,0.5029378533363342,0.5029551386833191,1,1,32680,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,109,0.5029447078704834,0.5029550631841023,1,1,33966,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,110,0.5029473900794983,0.5029546856880188,1,1,33069,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,111,0.5029481649398804,0.5029543002446493,1,1,33048,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,112,0.5029318332672119,0.5029524803161621,1,1,32400,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,113,0.5029692649841309,0.5029537955919902,1,1,33284,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,114,0.5029265284538269,0.5029510100682576,1,1,34008,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,115,0.5029366612434387,0.5029492497444152,1,2,29580,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,116,0.5029353499412537,0.502946674823761,1,1,31311,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,117,0.5029407143592834,0.5029456138610839,1,1,34958,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,118,0.5029526352882385,0.5029454072316487,1,1,32700,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,119,0.5029594302177429,0.5029457489649455,1,1,31200,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,120,0.5029300451278687,0.5029438734054565,1,1,32224,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,121,0.5029416084289551,0.5029438575108846,0,2,9430,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,122,0.5029529929161072,0.5029436786969502,0,2,8775,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,123,0.5029568076133728,0.5029449423154195,0,2,9840,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,124,0.502953827381134,0.5029455502827962,0,2,10614,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,125,0.5029424428939819,0.5029452204704284,0,3,10824,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,126,0.502943217754364,0.5029448906580607,0,2,10824,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,127,0.5029304027557373,0.5029447952906291,0,3,12052,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,128,0.5029513835906982,0.5029436031977336,0,3,11440,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,129,0.5029476284980774,0.5029450098673502,0,3,11176,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,130,0.5029491782188416,0.5029458443323771,0,3,11648,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,131,0.5029509663581848,0.5029468854268392,0,3,12825,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,132,0.5029518604278564,0.5029476284980774,0,3,11659,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,133,0.5029525756835938,0.5029476245244344,0,3,11303,720x720
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,134,0.5028563141822815,0.5029407501220703,1,2,28314,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,135,0.5028929114341736,0.5029382745424906,1,2,33069,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,136,0.5027956962585449,0.5029285470644633,1,1,34286,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,137,0.5029147863388062,0.5029259999593099,1,1,29638,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,138,0.5028541684150696,0.5029191573460897,1,1,30932,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,139,0.5027893781661987,0.502908194065094,1,1,28762,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,140,0.502922534942627,0.502906866868337,1,1,33180,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,141,0.5029338002204895,0.5029062390327453,1,1,32448,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,142,0.5028345584869385,0.5028998494148255,1,1,36800,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,143,0.5029528141021729,0.5028999447822571,1,1,30552,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,144,0.5029283165931702,0.50289865732193,1,2,30200,503x503
effort_clip_l14,C:\deepfake_eval\f3net_clean_experiment_2026-04-15_v4\sessions\calibration\calibration_fake_only_01.mp4,145,0.5029298663139343,0.5028973698616028,1,2,32085,503x503
